BN,6/17/10,1,Cerambycidae,21.200
BN,6/17/10,1,Carabidae,0.133
BN,6/17/10,2,Chironomidae,2.489
BN,6/17/10,3,Chironomidae,17.600
BN,6/17/10,4,Simuliidae,0.800
BN,6/17/10,4,Carabidae,0.800
BN,6/17/10,4,Ephydridae,0.667
BN,6/17/10,4,Chironomidae,8.324
BN,6/17/10,5,Chironomidae,2.333
BN,6/22/10,1,Chironomidae,2.880
BN,6/22/10,1,Polycentropodidae,1.440
BN,6/22/10,1,Scathophagidae,3.600
BN,6/22/10,1,Ephydridae,0.400
BN,6/22/10,2,Chironomidae,85.536
BN,6/22/10,2,Pteromalidae,0.080
BN,6/22/10,3,Caenidae,0.400
BN,6/22/10,3,Carabidae,1.040
BN,6/22/10,3,Ceratopogonidae,0.880
BN,6/22/10,3,Chironomidae,32.450
BN,6/22/10,3,Gyrinidae,0.320
BN,6/22/10,3,Hydropsychidae,2.400
BN,6/22/10,4,Scelionidae,0.320
BN,6/22/10,4,Ceratopogonidae,0.560
BN,6/22/10,4,Ephydridae,0.560
BN,6/22/10,4,Chironomidae,9.315
BN,6/22/10,5,Chironomidae,7.189
BN,6/25/10,1,Sciomyzidae,5.867
BN,6/25/10,1,Polycentropodidae,10.533
BN,6/25/10,1,Hydroptilidae,0.933
BN,6/25/10,1,Ephydridae,0.933
BN,6/25/10,1,Chironomidae,34.771
BN,6/25/10,1,Cerambycidae,14.267
BN,6/25/10,1,Ceratopogonidae,0.933
BN,6/25/10,2,Chironomidae,239.194
BN,6/25/10,2,Dolichopodidae,0.533
BN,6/25/10,2,Hydroptilidae,0.133
BN,6/25/10,3,Chironomidae,20.021
BN,6/25/10,3,Caenidae,0.800
BN,6/25/10,4,Chrysomelidae,0.133
BN,6/25/10,4,Chironomidae,3.500
BN,6/25/10,5,Hydroptilidae,0.267
BN,6/25/10,5,Chironomidae,7.500
BN,6/29/10,1,Polycentropodidae,1.200
BN,6/29/10,1,Empididae,0.300
BN,6/29/10,1,Chironomidae,35.750
BN,6/29/10,2,Polycentropodidae,2.700
BN,6/29/10,2,Empididae,0.200
BN,6/29/10,2,Chironomidae,222.673
BN,6/29/10,3,Polycentropodidae,0.800
BN,6/29/10,3,Chironomidae,19.577
BN,6/29/10,4,Polycentropodidae,0.500
BN,6/29/10,4,Ceratopogonidae,1.000
BN,6/29/10,4,Chironomidae,24.098
BN,6/29/10,5,Chironomidae,7.200
BN,6/29/10,5,Hydroptilidae,0.100
BN,7/1/10,1,Polycentropodidae,2.600
BN,7/1/10,1,Empididae,1.400
BN,7/1/10,1,Chironomidae,16.875
BN,7/1/10,2,Chrysomelidae,1.000
BN,7/1/10,2,Chironomidae,17.486
BN,7/1/10,2,Ceratopogonidae,0.800
BN,7/1/10,2,Caenidae,0.600
BN,7/1/10,3,Hydroptilidae,2.000
BN,7/1/10,3,Ephydridae,0.800
BN,7/1/10,3,Chironomidae,38.809
BN,7/1/10,4,Polycentropodidae,3.200
BN,7/1/10,4,Empididae,0.400
BN,7/1/10,4,Chironomidae,37.623
BN,7/1/10,5,Ceratopogonidae,0.400
BN,7/1/10,5,Chironomidae,10.240
BN,7/1/10,5,Ephydridae,0.600
BN,7/1/10,5,Hydropsychidae,0.200
BN,7/1/10,5,Pompilidae,6.600
BN,7/1/10,5,Hydroptilidae,0.900
BN,7/7/10,1,Chironomidae,20.576
BN,7/7/10,1,Ephydridae,0.133
BN,7/7/10,1,Leptoceridae,0.867
BN,7/7/10,1,Polycentropodidae,2.467
BN,7/7/10,1,Scathophagidae,1.133
BN,7/7/10,2,Baetidae,0.467
BN,7/7/10,2,Caenidae,0.733
BN,7/7/10,2,Polycentropodidae,1.133
BN,7/7/10,2,Chironomidae,44.313
BN,7/7/10,3,Caenidae,0.133
BN,7/7/10,3,Chironomidae,24.470
BN,7/7/10,3,Chrysomelidae,0.600
BN,7/7/10,3,Hydroptilidae,0.133
BN,7/7/10,3,Leptoceridae,0.667
BN,7/7/10,4,Hydroptilidae,0.333
BN,7/7/10,4,Caenidae,0.067
BN,7/7/10,4,Chironomidae,24.667
BN,7/7/10,4,Chrysomelidae,0.400
BN,7/7/10,5,Helicopsychidae,0.667
BN,7/7/10,5,Hydropsychidae,0.400
BN,7/7/10,5,Chrysomelidae,0.533
BN,7/7/10,5,Chironomidae,11.623
BN,7/9/10,1,Ephydridae,0.400
BN,7/9/10,1,Phoridae,0.200
BN,7/9/10,1,Chrysomelidae,1.200
BN,7/9/10,1,Chironomidae,31.417
BN,7/9/10,1,Polycentropodidae,5.600
BN,7/9/10,2,Chironomidae,54.847
BN,7/9/10,3,Chrysomelidae,0.400
BN,7/9/10,3,Chironomidae,64.359
BN,7/9/10,4,Hydroptilidae,0.200
BN,7/9/10,4,Chironomidae,32.739
BN,7/9/10,4,Ceratopogonidae,0.400
BN,7/9/10,4,Caenidae,0.600
BN,7/9/10,5,Leptoceridae,1.600
BN,7/9/10,5,Chironomidae,46.200
BS,5/31/10,1,Chironomidae,19.469
BS,5/31/10,1,Chrysomelidae,0.538
BS,5/31/10,1,Pompilidae,6.682
BS,5/31/10,1,Scathophagidae,0.077
BS,5/31/10,2,Chrysomelidae,0.691
BS,5/31/10,2,Chironomidae,17.076
BS,5/31/10,3,Ceratopogonidae,0.461
BS,5/31/10,3,Chironomidae,11.086
BS,5/31/10,3,Ephydridae,0.538
BS,5/31/10,3,Phoridae,0.307
BS,5/31/10,4,Chironomidae,16.013
BS,5/31/10,4,Ichneumonidae,2.381
BS,5/31/10,4,Ceratopogonidae,0.307
BS,5/31/10,4,Hydropsychidae,1.459
BS,5/31/10,5,Figitidae,0.077
BS,5/31/10,5,Chironomidae,8.251
BS,6/3/10,1,Polycentropodidae,4.267
BS,6/3/10,1,Ceratopogonidae,0.267
BS,6/3/10,1,Braconidae,0.400
BS,6/3/10,1,Chironomidae,47.047
BS,6/3/10,1,Ephydridae,3.600
BS,6/3/10,1,Muscidae,4.667
BS,6/3/10,1,Phoridae,0.800
BS,6/3/10,1,Simuliidae,0.800
BS,6/3/10,2,Ceratopogonidae,0.267
BS,6/3/10,2,Chironomidae,16.627
BS,6/3/10,2,Ephydridae,0.667
BS,6/3/10,2,Scelionidae,0.133
BS,6/3/10,3,Ephydridae,0.889
BS,6/3/10,3,Hydropsychidae,3.067
BS,6/3/10,3,Phoridae,0.133
BS,6/3/10,3,Scelionidae,0.533
BS,6/3/10,3,Ceratopogonidae,0.711
BS,6/3/10,3,Chironomidae,24.317
BS,6/3/10,4,Chironomidae,17.503
BS,6/3/10,4,Empididae,1.067
BS,6/3/10,4,Ephydridae,0.133
BS,6/3/10,4,Pompilidae,6.933
BS,6/3/10,4,Scelionidae,0.667
BS,6/3/10,5,Chironomidae,16.047
BS,6/3/10,5,Ephydridae,0.667
BS,6/3/10,5,Ceratopogonidae,0.133
BS,6/7/10,1,Chironomidae,22.032
BS,6/7/10,1,Ephydridae,0.500
BS,6/7/10,2,Chironomidae,20.858
BS,6/7/10,2,Empididae,1.833
BS,6/7/10,3,Chironomidae,12.104
BS,6/7/10,3,Empididae,2.671
BS,6/7/10,4,Ephydridae,1.950
BS,6/7/10,4,Chironomidae,25.441
BS,6/7/10,4,Figitidae,0.200
BS,6/7/10,5,Chironomidae,20.083
BS,6/10/10,1,Baetidae,0.400
BS,6/10/10,1,Chironomidae,21.560
BS,6/10/10,1,Chrysomelidae,0.400
BS,6/10/10,1,Ephydridae,0.267
BS,6/10/10,1,Hydropsychidae,0.667
BS,6/10/10,1,Simuliidae,0.133
BS,6/10/10,2,Ephydridae,0.133
BS,6/10/10,2,Chironomidae,25.600
BS,6/10/10,3,Chironomidae,17.333
BS,6/10/10,3,Chrysomelidae,0.533
BS,6/10/10,4,Ceratopogonidae,0.400
BS,6/10/10,4,Chironomidae,34.555
BS,6/10/10,4,Phoridae,0.267
BS,6/10/10,5,Ephydridae,0.533
BS,6/10/10,5,Ceratopogonidae,0.600
BS,6/10/10,5,Chironomidae,27.176
BS,6/10/10,5,Hydropsychidae,0.400
BS,6/10/10,5,Simuliidae,0.133
BS,6/14/10,1,Simuliidae,0.200
BS,6/14/10,1,Diapriidae,0.200
BS,6/14/10,1,Chironomidae,16.591
BS,6/14/10,2,Chironomidae,30.885
BS,6/14/10,3,Phoridae,0.500
BS,6/14/10,3,Chironomidae,37.226
BS,6/14/10,3,Ephydridae,2.200
BS,6/14/10,4,Chironomidae,51.090
BS,6/14/10,4,Simuliidae,0.200
BS,6/14/10,4,Ephydridae,0.400
BS,6/14/10,4,Scelionidae,0.300
BS,6/14/10,5,Chironomidae,27.261
BS,6/17/10,1,Chironomidae,12.516
BS,6/17/10,2,Chironomidae,11.248
BS,6/17/10,3,Ephydridae,1.067
BS,6/17/10,3,Carabidae,0.533
BS,6/17/10,3,Ceratopogonidae,0.933
BS,6/17/10,3,Dolichopodidae,2.000
BS,6/17/10,3,Lanchopteridae,1.200
BS,6/17/10,3,Chironomidae,24.909
BS,6/17/10,4,Chironomidae,33.091
BS,6/17/10,4,Figitidae,0.933
BS,6/17/10,4,Simuliidae,0.400
BS,6/17/10,5,Chironomidae,10.646
BS,6/22/10,1,Chironomidae,6.720
BS,6/22/10,2,Polycentropodidae,0.480
BS,6/22/10,2,Chironomidae,18.729
BS,6/22/10,3,Phoridae,0.400
BS,6/22/10,3,Ephydridae,0.400
BS,6/22/10,3,Chironomidae,14.441
BS,6/22/10,4,Scelionidae,0.160
BS,6/22/10,4,Ephydridae,0.640
BS,6/22/10,4,Carabidae,0.320
BS,6/22/10,4,Chironomidae,42.541
BS,6/22/10,5,Ephydridae,0.240
BS,6/22/10,5,Chironomidae,36.753
BS,6/25/10,1,Chironomidae,17.981
BS,6/25/10,2,Chironomidae,40.821
BS,6/25/10,3,Chironomidae,13.378
BS,6/25/10,4,Chironomidae,45.581
BS,6/25/10,4,Scelionidae,0.400
BS,6/25/10,4,Simuliidae,0.533
BS,6/25/10,5,Chironomidae,14.658
BS,6/29/10,1,Chironomidae,26.950
BS,6/29/10,1,Scelionidae,0.100
BS,6/29/10,1,Melandryidae,0.500
BS,6/29/10,2,Polycentropodidae,1.000
BS,6/29/10,2,Homoptera,0.200
BS,6/29/10,2,Chironomidae,45.180
BS,6/29/10,2,Caenidae,0.200
BS,6/29/10,2,Anthribidae,0.200
BS,6/29/10,3,Chironomidae,54.482
BS,6/29/10,4,Chironomidae,138.147
BS,6/29/10,5,Leptoceridae,0.800
BS,6/29/10,5,Chironomidae,38.000
BS,7/1/10,1,Leptoceridae,1.600
BS,7/1/10,1,Chironomidae,48.621
BS,7/1/10,2,Leptoceridae,1.000
BS,7/1/10,2,Helicopsychidae,0.600
BS,7/1/10,2,Chironomidae,138.121
BS,7/1/10,3,Chironomidae,42.768
BS,7/1/10,3,Carabidae,8.000
BS,7/1/10,4,Chironomidae,180.076
BS,7/1/10,5,Chironomidae,54.750
BS,7/7/10,1,Chironomidae,35.787
BS,7/7/10,1,Hydroptilidae,0.267
BS,7/7/10,1,Scathophagidae,1.333
BS,7/7/10,1,Polycentropodidae,2.133
BS,7/7/10,2,Scelionidae,0.200
BS,7/7/10,2,Carabidae,0.200
BS,7/7/10,2,Chironomidae,25.896
BS,7/7/10,2,Chrysomelidae,0.200
BS,7/7/10,2,Polycentropodidae,3.067
BS,7/7/10,2,Phoridae,0.133
BS,7/7/10,3,Chironomidae,53.379
BS,7/7/10,3,Chrysomelidae,0.400
BS,7/7/10,3,Polycentropodidae,1.667
BS,7/7/10,3,Scathophagidae,1.333
BS,7/7/10,4,Chironomidae,118.006
BS,7/7/10,4,Chrysomelidae,0.333
BS,7/7/10,4,Ephydridae,0.133
BS,7/7/10,4,Soldidae,0.667
BS,7/7/10,4,Georyssidae,0.133
BS,7/7/10,5,Chrysomelidae,0.733
BS,7/7/10,5,Dipseudopsidae,0.600
BS,7/7/10,5,Chironomidae,42.049
BS,7/9/10,1,Chironomidae,129.220
BS,7/9/10,1,Polycentropodidae,2.000
BS,7/9/10,1,Ceratopogonidae,0.600
BS,7/9/10,2,Polycentropodidae,3.600
BS,7/9/10,2,Hydroptilidae,0.800
BS,7/9/10,2,Chrysomelidae,1.000
BS,7/9/10,3,Ichneumonidae,3.000
BS,7/9/10,3,Chironomidae,145.563
EN,5/27/10,1,Hydroptilidae,0.400
EN,5/27/10,1,Culicidae,1.067
EN,5/27/10,1,Coenagrionidae,3.467
EN,5/27/10,1,Chironomidae,17.600
EN,5/27/10,2,Chironomidae,5.000
EN,5/27/10,2,Ephydridae,0.667
EN,5/27/10,2,Sciomyzidae,1.600
EN,5/27/10,4,Diapriidae,0.133
EN,5/27/10,4,Chironomidae,15.170
EN,5/27/10,4,Coenagrionidae,5.067
EN,5/27/10,5,Chironomidae,0.267
EN,5/31/10,1,Chironomidae,38.700
EN,5/31/10,2,Scelionidae,0.400
EN,5/31/10,2,Psychodidae,0.600
EN,5/31/10,2,Leptoceridae,2.700
EN,5/31/10,2,Dolichopodidae,0.300
EN,5/31/10,2,Chironomidae,10.600
EN,5/31/10,3,Ceratopogonidae,0.600
EN,5/31/10,3,Scelionidae,0.100
EN,5/31/10,3,Phoridae,0.900
EN,5/31/10,3,Ephydridae,2.800
EN,5/31/10,3,Chironomidae,26.022
EN,5/31/10,3,Diapriidae,0.200
EN,5/31/10,4,Leptoceridae,1.400
EN,5/31/10,4,Ephydridae,4.025
EN,5/31/10,4,Chironomidae,22.164
EN,5/31/10,4,Scathophagidae,3.700
EN,5/31/10,4,Phoridae,0.700
EN,5/31/10,5,Ceratopogonidae,0.200
EN,5/31/10,5,Psychodidae,0.400
EN,5/31/10,5,Leptoceridae,1.500
EN,5/31/10,5,Ephydridae,3.500
EN,5/31/10,5,Coenagrionidae,4.000
EN,5/31/10,5,Chironomidae,11.600
EN,6/3/10,1,Chrysomelidae,0.267
EN,6/3/10,1,Phoridae,0.533
EN,6/3/10,1,Chironomidae,20.889
EN,6/3/10,1,Chironomidae,20.889
EN,6/3/10,1,Chrysomelidae,0.267
EN,6/3/10,1,Phoridae,0.533
EN,6/3/10,2,Simuliidae,0.133
EN,6/3/10,2,Leptoceridae,1.467
EN,6/3/10,2,Ephydridae,1.867
EN,6/3/10,2,Chironomidae,4.833
EN,6/3/10,2,Chironomidae,4.833
EN,6/3/10,2,Ephydridae,1.867
EN,6/3/10,2,Leptoceridae,1.467
EN,6/3/10,2,Simuliidae,0.133
EN,6/3/10,3,Ceratopogonidae,1.778
EN,6/3/10,3,Leptoceridae,4.400
EN,6/3/10,3,Phoridae,0.400
EN,6/3/10,3,Ceratopogonidae,1.778
EN,6/3/10,3,Chironomidae,41.976
EN,6/3/10,3,Empididae,2.933
EN,6/3/10,3,Chironomidae,41.976
EN,6/3/10,3,Mymaridae,0.133
EN,6/3/10,3,Scathophagidae,3.333
EN,6/3/10,3,Leptoceridae,4.400
EN,6/3/10,3,Mymaridae,0.133
EN,6/3/10,3,Phoridae,0.400
EN,6/3/10,3,Scathophagidae,3.333
EN,6/3/10,3,Empididae,2.933
EN,6/3/10,4,Chironomidae,28.517
EN,6/3/10,4,Coenagrionidae,16.000
EN,6/3/10,4,Ephydridae,0.667
EN,6/3/10,4,Leptoceridae,1.467
EN,6/3/10,4,Scathophagidae,0.133
EN,6/3/10,4,Chironomidae,28.517
EN,6/3/10,4,Coenagrionidae,16.000
EN,6/3/10,4,Ephydridae,0.667
EN,6/3/10,4,Leptoceridae,1.467
EN,6/3/10,4,Scathophagidae,0.133
EN,6/3/10,5,Ceratopogonidae,0.133
EN,6/3/10,5,Chironomidae,46.151
EN,6/3/10,5,Empididae,8.421
EN,6/3/10,5,Leptoceridae,5.733
EN,6/3/10,5,Scelionidae,1.067
EN,6/3/10,5,Scelionidae,1.067
EN,6/3/10,5,Ceratopogonidae,0.133
EN,6/3/10,5,Chironomidae,46.151
EN,6/3/10,5,Leptoceridae,5.733
EN,6/3/10,5,Empididae,8.421
EN,6/8/10,1,Leptoceridae,1.520
EN,6/8/10,1,Coenagrionidae,6.640
EN,6/8/10,1,Chironomidae,39.801
EN,6/8/10,2,Ephydridae,0.640
EN,6/8/10,2,Chironomidae,36.762
EN,6/8/10,2,Leptoceridae,2.160
EN,6/8/10,2,Phoridae,0.320
EN,6/8/10,3,Ephydridae,0.640
EN,6/8/10,3,Coenagrionidae,7.760
EN,6/8/10,3,Chironomidae,13.040
EN,6/8/10,3,Hydropsychidae,0.320
EN,6/8/10,3,Leptoceridae,1.440
EN,6/8/10,3,Phoridae,0.080
EN,6/8/10,3,Chaoboridae,0.160
EN,6/8/10,4,Scathophagidae,0.400
EN,6/8/10,4,Leptoceridae,0.640
EN,6/8/10,4,Chironomidae,24.700
EN,6/8/10,4,Coenagrionidae,3.040
EN,6/8/10,5,Chironomidae,49.769
EN,6/8/10,5,Ephydridae,1.320
EN,6/8/10,5,Ceratopogonidae,0.480
EN,6/8/10,5,Baetidae,1.760
EN,6/11/10,1,Chironomidae,78.240
EN,6/11/10,2,Caenidae,0.800
EN,6/11/10,2,Chironomidae,68.439
EN,6/11/10,3,Chironomidae,39.714
EN,6/11/10,3,Coenagrionidae,4.933
EN,6/11/10,3,Ephydridae,1.067
EN,6/11/10,3,Scathophagidae,1.733
EN,6/11/10,3,Caenidae,0.800
EN,6/11/10,4,Ephydridae,0.133
EN,6/11/10,4,Chironomidae,50.072
EN,6/11/10,5,Chironomidae,97.176
EN,6/15/10,1,Caenidae,0.409
EN,6/15/10,1,Chironomidae,8.306
EN,6/15/10,1,Coenagrionidae,10.826
EN,6/15/10,2 and 3,Stratiomyzidae,1.838
EN,6/15/10,2 and 3,Simuliidae,0.511
EN,6/15/10,2 and 3,Hydroptilidae,0.102
EN,6/15/10,2 and 3,Ephydridae,1.532
EN,6/15/10,2 and 3,Chironomidae,107.903
EN,6/15/10,4,Chironomidae,24.148
EN,6/15/10,4,Coenagrionidae,3.166
EN,6/15/10,4,Empididae,0.306
EN,6/15/10,5,Leptoceridae,1.021
EN,6/15/10,5,Chironomidae,80.925
EN,6/18/10,1,Stratiomyzidae,3.600
EN,6/18/10,1,Leptoceridae,1.867
EN,6/18/10,1,Coenagrionidae,4.933
EN,6/18/10,1,Chironomidae,9.989
EN,6/18/10,2,Chironomidae,4.461
EN,6/18/10,3,Leptoceridae,2.400
EN,6/18/10,3,Chironomidae,47.932
EN,6/18/10,3,Ephydridae,1.200
EN,6/18/10,3,Carabidae,1.067
EN,6/18/10,3,Scathophagidae,0.133
EN,6/18/10,4,Chironomidae,33.882
EN,6/18/10,4,Hydroptilidae,0.133
EN,6/18/10,5,Scelionidae,0.267
EN,6/18/10,5,Ephydridae,0.267
EN,6/18/10,5,Chironomidae,27.214
EN,6/18/10,5,Leptoceridae,2.933
EN,6/21/10,4,Trichogrammatidae,1.067
EN,6/21/10,4,Scathophagidae,0.533
EN,6/21/10,4,Chironomidae,22.667
EN,6/21/10,5,Leptoceridae,0.400
EN,6/21/10,5,Chrysomelidae,2.267
EN,6/21/10,5,Chironomidae,11.067
EN,6/24/10,1,Scelionidae,0.133
EN,6/24/10,1,Chironomidae,9.741
EN,6/24/10,2,Chironomidae,1.633
EN,6/24/10,3,Phoridae,0.267
EN,6/24/10,3,Chironomidae,1.867
EN,6/24/10,3,Carabidae,0.933
EN,6/24/10,3,Caenidae,1.467
EN,6/24/10,4,Chironomidae,27.351
EN,6/24/10,5,Chironomidae,12.777
EN,6/28/10,1,Ceratopogonidae,0.100
EN,6/28/10,1,Chironomidae,5.738
EN,6/28/10,1,Hydroptilidae,0.300
EN,6/28/10,1,Leptoceridae,1.000
EN,6/28/10,2,Chironomidae,9.257
EN,6/28/10,3,Chironomidae,2.933
EN,6/28/10,4,Chironomidae,12.353
EN,6/28/10,5,Carabidae,0.300
EN,6/28/10,5,Chironomidae,12.352
EN,7/1/10,1,Leptoceridae,0.800
EN,7/1/10,1,Hydroptilidae,0.267
EN,7/1/10,1,Coenagrionidae,6.933
EN,7/1/10,1,Chironomidae,135.467
EN,7/1/10,2,Hydroptilidae,0.533
EN,7/1/10,2,Chironomidae,3.642
EN,7/1/10,3,Leptoceridae,1.333
EN,7/1/10,3,Hydroptilidae,0.800
EN,7/1/10,3,Chironomidae,3.378
EN,7/1/10,4,Scelionidae,0.133
EN,7/1/10,4,Chironomidae,14.467
EN,7/1/10,5,Leptoceridae,1.600
EN,7/1/10,5,Sciomyzidae,3.333
EN,7/1/10,5,Chironomidae,5.385
EN,7/6/10,1,Phoridae,0.080
EN,7/6/10,1,Leptoceridae,0.880
EN,7/6/10,1,Ephydridae,0.160
EN,7/6/10,1,Coenagrionidae,4.960
EN,7/6/10,1,Chironomidae,5.856
EN,7/6/10,2,Leptoceridae,0.800
EN,7/6/10,2,Hydroptilidae,0.240
EN,7/6/10,2,Chrysomelidae,0.320
EN,7/6/10,2,Chironomidae,1.907
EN,7/6/10,3,Chironomidae,4.053
EN,7/6/10,3,Stratiomyzidae,0.880
EN,7/6/10,3,Phoridae,0.080
EN,7/6/10,3,Ephydridae,0.160
EN,7/6/10,3,Caenidae,0.160
EN,7/6/10,3,Hydroptilidae,0.640
EN,7/6/10,4,Leptoceridae,0.960
EN,7/6/10,4,Hydroptilidae,3.280
EN,7/6/10,4,Corduliidae,27.760
EN,7/6/10,4,Coenagrionidae,3.040
EN,7/6/10,4,Chironomidae,5.783
EN,7/6/10,4,Caenidae,0.640
EN,7/6/10,5,Chironomidae,11.857
EN,7/6/10,5,Eriocraniidae,2.640
EN,7/6/10,5,Caenidae,1.040
EN,7/6/10,5,Scelionidae,0.240
EN,7/6/10,5,Scathophagidae,1.520
EN,7/6/10,5,Leptoceridae,1.440
EN,7/6/10,5,Hydroptilidae,1.760
EN,7/9/10,1,Coenagrionidae,5.733
EN,7/9/10,1,Chironomidae,4.148
EN,7/9/10,2,Hydroptilidae,0.667
EN,7/9/10,2,Chrysomelidae,0.400
EN,7/9/10,2,Chironomidae,5.600
EN,7/9/10,3,Georyssidae,0.133
EN,7/9/10,3,Muscidae,2.267
EN,7/9/10,3,Chironomidae,6.067
EN,7/9/10,3,Caenidae,0.400
EN,7/9/10,4,Hydroptilidae,1.000
EN,7/9/10,4,Ephydridae,0.267
EN,7/9/10,4,Chironomidae,2.560
EN,7/9/10,5,Leptoceridae,1.333
EN,7/9/10,5,Chironomidae,4.173
ES,5/27/10,1,Chironomidae,5.486
ES,5/27/10,2,Leptoceridae,5.029
ES,5/27/10,2,Chironomidae,16.000
ES,5/27/10,3,Ephydridae,1.143
ES,5/27/10,3,Coenagrionidae,9.371
ES,5/27/10,3,Chironomidae,38.639
ES,5/27/10,4,Ceratopogonidae,0.686
ES,5/27/10,4,Dolichopodidae,0.229
ES,5/27/10,4,Chironomidae,63.695
ES,5/27/10,5,Muscidae,5.029
ES,5/27/10,5,Chironomidae,61.544
ES,5/31/10,1,Ephydridae,0.300
ES,5/31/10,1,Chironomidae,2.100
ES,5/31/10,2,Chironomidae,18.831
ES,5/31/10,2,Culicidae,0.400
ES,5/31/10,2,Psychodidae,0.600
ES,5/31/10,2,Coenagrionidae,4.000
ES,5/31/10,3,Chironomidae,15.120
ES,5/31/10,3,Coenagrionidae,3.700
ES,5/31/10,4,Chironomidae,15.892
ES,5/31/10,4,Ceratopogonidae,0.600
ES,5/31/10,5,Muscidae,1.400
ES,5/31/10,5,Figitidae,0.100
ES,5/31/10,5,Diapriidae,0.200
ES,5/31/10,5,Chironomidae,26.595
ES,5/31/10,5,Ceratopogonidae,0.833
ES,5/31/10,5,Phoridae,0.400
ES,6/3/10,1,Ceratopogonidae,0.133
ES,6/3/10,1,Chironomidae,6.133
ES,6/3/10,1,Leptoceridae,3.333
ES,6/3/10,2,Chironomidae,2.133
ES,6/3/10,2,Ephydridae,0.400
ES,6/3/10,3,Chironomidae,0.667
ES,6/3/10,4,Chironomidae,7.027
ES,6/3/10,4,Ephydridae,3.422
ES,6/3/10,4,Simuliidae,1.111
ES,6/3/10,5,Ephydridae,3.333
ES,6/3/10,5,Phoridae,0.133
ES,6/3/10,5,Muscidae,0.400
ES,6/3/10,5,Chironomidae,15.505
ES,6/8/10,1,Chironomidae,11.966
ES,6/8/10,2,Leptoceridae,3.040
ES,6/8/10,2,Empididae,0.240
ES,6/8/10,2,Chironomidae,11.859
ES,6/8/10,2,Hydroptilidae,0.320
ES,6/8/10,3,Chironomidae,14.471
ES,6/8/10,3,Coenagrionidae,6.720
ES,6/8/10,3,Ephydridae,0.240
ES,6/8/10,4,Chironomidae,10.370
ES,6/8/10,4,Ephydridae,4.928
ES,6/8/10,4,Ichneumonidae,0.720
ES,6/8/10,4,Muscidae,2.400
ES,6/8/10,4,Scelionidae,0.080
ES,6/8/10,5,Scelionidae,0.160
ES,6/8/10,5,Cerambycidae,5.840
ES,6/8/10,5,Ephydridae,0.160
ES,6/8/10,5,Chironomidae,14.779
ES,6/8/10,5,Leptoceridae,1.920
ES,6/11/10,1,Chironomidae,24.128
ES,6/11/10,2,Coenagrionidae,4.933
ES,6/11/10,2,Chironomidae,30.000
